country,year,variable,value,GEO_WB,GEO3
MZ,1988,xlcusp,.5533636212348938,,
MZ,1989,xlcusp,.7671586871147156,,
MZ,1990,xlcusp,1.002434372901917,,
MZ,1991,xlcusp,1.321364164352417,,
MZ,1992,xlcusp,1.78040087223053,,
MZ,1993,xlcusp,2.48626184463501,,
MZ,1994,xlcusp,3.657286643981934,,
MZ,1995,xlcusp,5.425553321838379,,
MZ,1996,xlcusp,7.929018497467041,,
MZ,1997,xlcusp,8.616555213928223,,
MZ,1998,xlcusp,9.045388221740723,,
MZ,1999,xlcusp,9.7169189453125,,
MZ,2000,xlcusp,10.60531425476074,,
MZ,2001,xlcusp,11.90479946136475,,
MZ,2002,xlcusp,12.87461280822754,,
MZ,2003,xlcusp,13.0850076675415,,
MZ,2004,xlcusp,13.48129749298096,,
MZ,2005,xlcusp,14.0296802520752,,
MZ,2006,xlcusp,14.62520980834961,,
MZ,2007,xlcusp,15.29930686950684,,
MZ,2008,xlcusp,15.78490352630615,,
MZ,2009,xlcusp,15.91515159606934,,
MZ,2010,xlcusp,16.9284553527832,,
MZ,2011,xlcusp,16.97333908081055,,
MZ,2012,xlcusp,17.19071960449219,,
MZ,2013,xlcusp,17.34274864196777,,
MZ,2014,xlcusp,17.2309741973877,,
MZ,2015,xlcusp,18.27782440185547,,
MZ,2016,xlcusp,20.30763244628906,,
MZ,2017,xlcusp,21.54195404052734,,
MZ,2018,xlcusp,21.8587589263916,,
MZ,2019,xlcusp,22.50349617004395,,
MZ,2020,xlcusp,22.91458702087402,,
MZ,2021,xlcusp,22.90715408325195,,
MZ,2022,xlcusp,23.35875701904297,,
MZ,2023,xlcusp,23.74278259277344,,
MZ,2024,xlcusp,23.84351921081543,,
MZ,1960,xlcusx,.0287500005215406,,
MZ,1961,xlcusx,.0287500005215406,,
MZ,1962,xlcusx,.0287500005215406,,
MZ,1963,xlcusx,.0287500005215406,,
MZ,1964,xlcusx,.0287500005215406,,
MZ,1965,xlcusx,.0287500005215406,,
MZ,1966,xlcusx,.0287500005215406,,
MZ,1967,xlcusx,.0287500005215406,,
MZ,1968,xlcusx,.0287500005215406,,
MZ,1969,xlcusx,.0287500005215406,,
MZ,1970,xlcusx,.0287500005215406,,
MZ,1971,xlcusx,.0283120833337307,,
MZ,1972,xlcusx,.0270534157752991,,
MZ,1973,xlcusx,.0245151668787003,,
MZ,1974,xlcusx,.0254081673920155,,
MZ,1975,xlcusx,.0255527496337891,,
MZ,1976,xlcusx,.0302290841937065,,
MZ,1977,xlcusx,.0304072499275208,,
MZ,1978,xlcusx,.0299999993294477,,
MZ,1979,xlcusx,.0299999993294477,,
MZ,1980,xlcusx,.0324002504348755,,
MZ,1981,xlcusx,.0353494994342327,,
MZ,1982,xlcusx,.0377697497606277,,
MZ,1983,xlcusx,.0401833318173885,,
MZ,1984,xlcusx,.0424427501857281,,
MZ,1985,xlcusx,.0431806668639183,,
MZ,1986,xlcusx,.0404289178550243,,
MZ,1987,xlcusx,.2907312512397766,,
MZ,1988,xlcusx,.524644672870636,,
MZ,1989,xlcusx,.7449181079864502,,
MZ,1990,xlcusx,.929088830947876,,
MZ,1991,xlcusx,1.434467554092407,,
MZ,1992,xlcusx,2.516554117202759,,
MZ,1993,xlcusx,3.874236583709717,,
MZ,1994,xlcusx,6.038588523864746,,
MZ,1995,xlcusx,9.024333000183105,,
MZ,1996,xlcusx,11.29374980926514,,
MZ,1997,xlcusx,11.54358291625977,,
MZ,1998,xlcusx,11.87458324432373,,
MZ,1999,xlcusx,12.77511119842529,,
MZ,2000,xlcusx,15.22725009918213,,
MZ,2001,xlcusx,20.70363998413086,,
MZ,2002,xlcusx,23.67795753479004,,
MZ,2003,xlcusx,23.78226661682129,,
MZ,2004,xlcusx,22.58134269714355,,
MZ,2005,xlcusx,23.06096458435059,,
MZ,2006,xlcusx,25.40077972412109,,
MZ,2007,xlcusx,25.84034156799316,,
MZ,2008,xlcusx,24.3006420135498,,
MZ,2009,xlcusx,27.5182991027832,,
MZ,2010,xlcusx,33.96009826660156,,
MZ,2011,xlcusx,29.06760025024414,,
MZ,2012,xlcusx,28.37298393249512,,
MZ,2013,xlcusx,30.10411071777344,,
MZ,2014,xlcusx,31.35268783569336,,
MZ,2015,xlcusx,39.98247528076172,,
MZ,2016,xlcusx,63.05623245239258,,
MZ,2017,xlcusx,63.58432388305664,,
MZ,2018,xlcusx,60.32620620727539,,
MZ,2019,xlcusx,62.54833221435547,,
MZ,2020,xlcusx,69.46499633789063,,
MZ,2021,xlcusx,65.46499633789063,,
MZ,2022,xlcusx,63.85083389282227,,
MZ,2023,xlcusx,63.88583374023438,,
MZ,2024,xlcusx,63.89999008178711,,
MZ,1970,xlcyup,.1096494719386101,,
MZ,1971,xlcyup,.1083384230732918,,
MZ,1972,xlcyup,.1102253049612045,,
MZ,1973,xlcyup,.1103143915534019,,
MZ,1974,xlcyup,.1116151511669159,,
MZ,1975,xlcyup,.1124896109104156,,
MZ,1976,xlcyup,.1101620197296143,,
MZ,1977,xlcyup,.1109262928366661,,
MZ,1978,xlcyup,.110491082072258,,
MZ,1979,xlcyup,.1075299605727196,,
MZ,1980,xlcyup,.1017616391181946,,
MZ,1981,xlcyup,.1032005101442337,,
MZ,1982,xlcyup,.1195858642458916,,
MZ,1983,xlcyup,.1301404237747192,,
MZ,1984,xlcyup,.1394855231046677,,
MZ,1985,xlcyup,.1805763989686966,,
MZ,1986,xlcyup,.1877252608537674,,
MZ,1987,xlcyup,.4197228848934174,,
MZ,1988,xlcyup,.5185717344284058,,
MZ,1989,xlcyup,.6670575737953186,,
MZ,1990,xlcyup,.8275142312049866,,
MZ,1991,xlcyup,1.032107710838318,,
MZ,1992,xlcyup,1.260185122489929,,
MZ,1993,xlcyup,1.51881992816925,,
MZ,1994,xlcyup,1.817312836647034,,
MZ,1995,xlcyup,2.477551460266113,,
MZ,1996,xlcyup,3.263812065124512,,
MZ,1997,xlcyup,3.480578660964966,,
MZ,1998,xlcyup,3.473200559616089,,
MZ,1999,xlcyup,3.774392366409302,,
MZ,2000,xlcyup,4.049233913421631,,
MZ,2001,xlcyup,4.495601177215576,,
MZ,2002,xlcyup,4.978512763977051,,
MZ,2003,xlcyup,4.975196838378906,,
MZ,2004,xlcyup,4.951466083526611,,
MZ,2005,xlcyup,4.985753059387207,,
MZ,2006,xlcyup,5.129300117492676,,
MZ,2007,xlcyup,5.027102470397949,,
MZ,2008,xlcyup,4.721294403076172,,
MZ,2009,xlcyup,4.743648052215576,,
MZ,2010,xlcyup,4.719291210174561,,
MZ,2011,xlcyup,4.403820037841797,,
MZ,2012,xlcyup,4.400413513183594,,
MZ,2013,xlcyup,4.409098148345947,,
MZ,2014,xlcyup,4.401273727416992,,
MZ,2015,xlcyup,4.712142944335938,,
MZ,2016,xlcyup,5.211833477020264,,
MZ,2017,xlcyup,5.399106502532959,,
MZ,2018,xlcyup,5.41451358795166,,
MZ,2019,xlcyup,5.595783710479736,,
MZ,2020,xlcyup,5.744970798492432,,
MZ,2021,xlcyup,5.744872093200684,,
MZ,2022,xlcyup,6.132698535919189,,
MZ,2023,xlcyup,6.495644569396973,,
MZ,2024,xlcyup,6.730087280273438,,
MZ,1960,xlcyux,.0116784041747451,,
MZ,1961,xlcyux,.0116784041747451,,
MZ,1962,xlcyux,.0116784041747451,,
MZ,1963,xlcyux,.0116784041747451,,
MZ,1964,xlcyux,.0116784041747451,,
MZ,1965,xlcyux,.0116784041747451,,
MZ,1966,xlcyux,.0116784041747451,,
MZ,1967,xlcyux,.0116784041747451,,
MZ,1968,xlcyux,.0116784041747451,,
MZ,1969,xlcyux,.0116784041747451,,
MZ,1970,xlcyux,.0116784041747451,,
MZ,1971,xlcyux,.011500520631671,,
MZ,1972,xlcyux,.0120501630008221,,
MZ,1973,xlcyux,.012322798371315,,
MZ,1974,xlcyux,.0129560325294733,,
MZ,1975,xlcyux,.0137393418699503,,
MZ,1976,xlcyux,.01557064242661,,
MZ,1977,xlcyux,.0163671374320984,,
MZ,1978,xlcyux,.0178190711885691,,
MZ,1979,xlcyux,.019293362274766,,
MZ,1980,xlcyux,.021623432636261,,
MZ,1981,xlcyux,.0207384191453457,,
MZ,1982,xlcyux,.0199571568518877,,
MZ,1983,xlcyux,.0203390400856733,,
MZ,1984,xlcyux,.0182939600199461,,
MZ,1985,xlcyux,.0147040141746402,,
MZ,1986,xlcyux,.0117090521380305,,
MZ,1987,xlcyux,.0781094655394554,,
MZ,1988,xlcyux,.1409539431333542,,
MZ,1989,xlcyux,.1978477239608765,,
MZ,1990,xlcyux,.1942396759986877,,
MZ,1991,xlcyux,.2694649696350098,,
MZ,1992,xlcyux,.4563446044921875,,
MZ,1993,xlcyux,.6723819375038147,,
MZ,1994,xlcyux,.7006344795227051,,
MZ,1995,xlcyux,1.080575108528137,,
MZ,1996,xlcyux,1.358372926712036,,
MZ,1997,xlcyux,1.392501592636108,,
MZ,1998,xlcyux,1.434308886528015,,
MZ,1999,xlcyux,1.543214082717896,,
MZ,2000,xlcyux,1.839372158050537,,
MZ,2001,xlcyux,2.501325368881226,,
MZ,2002,xlcyux,2.860707759857178,,
MZ,2003,xlcyux,2.873282670974731,,
MZ,2004,xlcyux,2.728269338607788,,
MZ,2005,xlcyux,2.814263105392456,,
MZ,2006,xlcyux,3.185674667358398,,
MZ,2007,xlcyux,3.396678447723389,,
MZ,2008,xlcyux,3.497171878814697,,
MZ,2009,xlcyux,4.0281982421875,,
MZ,2010,xlcyux,5.016063213348389,,
MZ,2011,xlcyux,4.498610496520996,,
MZ,2012,xlcyux,4.49484920501709,,
MZ,2013,xlcyux,4.85882568359375,,
MZ,2014,xlcyux,5.103446483612061,,
MZ,2015,xlcyux,6.420320987701416,,
MZ,2016,xlcyux,9.490020751953125,,
MZ,2017,xlcyux,9.407697677612305,,
MZ,2018,xlcyux,9.118288040161133,,
MZ,2019,xlcyux,9.053973197937012,,
MZ,2020,xlcyux,10.06627178192139,,
MZ,2021,xlcyux,10.15122509002686,,
MZ,2022,xlcyux,9.477413177490234,,
MZ,2023,xlcyux,9.018329620361328,,
MZ,2024,xlcyux,8.793415069580078,,
NA,1970,inyixx,.0088377874344587,,
NA,1971,inyixx,.0093382140621543,,
NA,1972,inyixx,.0099418805912137,,
NA,1973,inyixx,.0108898496255279,,
NA,1974,inyixx,.0121559565886855,,
NA,1975,inyixx,.0137997753918171,,
NA,1976,inyixx,.0153522361069918,,
NA,1977,inyixx,.0170617327094078,,
NA,1978,inyixx,.0191120076924562,,
NA,1979,inyixx,.0220287349075079,,
NA,1980,inyixx,.027092145755887,,
NA,1981,inyixx,.028085270896554,,
NA,1982,inyixx,.0328539498150349,,
NA,1983,inyixx,.0372317060828209,,
NA,1984,inyixx,.0419730804860592,,
NA,1985,inyixx,.0520196929574013,,
NA,1986,inyixx,.0572648085653782,,
NA,1987,inyixx,.0626476630568504,,
NA,1988,inyixx,.0752727910876274,,
NA,1989,inyixx,.0866184160113335,,
NA,1990,inyixx,.092151902616024,,
NA,1991,inyixx,.0976689457893372,,
NA,1992,inyixx,.1076976880431175,,
NA,1993,inyixx,.1188572570681572,,
NA,1994,inyixx,.1431743800640106,,
NA,1995,inyixx,.1527405977249146,,
NA,1996,inyixx,.1759207546710968,,
NA,1997,inyixx,.1884343028068542,,
NA,1998,inyixx,.2040170133113861,,
NA,1999,inyixx,.2178600430488586,,
NA,2000,inyixx,.2424371093511581,,
NA,2001,inyixx,.2695992588996887,,
NA,2002,inyixx,.2965688705444336,,
NA,2003,inyixx,.3003385663032532,,
NA,2004,inyixx,.3064662218093872,,
NA,2005,inyixx,.323622465133667,,
NA,2006,inyixx,.3540643155574799,,
NA,2007,inyixx,.3869441747665405,,
NA,2008,inyixx,.4293588101863861,,
NA,2009,inyixx,.4591794908046722,,
NA,2010,inyixx,.4762881100177765,,
NA,2011,inyixx,.4944579005241394,,
NA,2012,inyixx,.5501353740692139,,
NA,2013,inyixx,.5723596811294556,,
NA,2014,inyixx,.6194928288459778,,
NA,2015,inyixx,.6434335112571716,,
NA,2016,inyixx,.6947067379951477,,
NA,2017,inyixx,.7636150717735291,,
NA,2018,inyixx,.797431468963623,,
NA,2019,inyixx,.8048182725906372,,
NA,2020,inyixx,.8420936465263367,,
NA,2021,inyixx,.8550142049789429,,
NA,2022,inyixx,.9101444482803345,,
NA,2023,inyixx,.9685176014900208,,
NA,2024,inyixx,1,,
NA,1950,mgdpro,19342753792,,
NA,1951,mgdpro,19942379520,,
NA,1952,mgdpro,20561346560,,
NA,1953,mgdpro,21354399744,,
NA,1954,mgdpro,22553651200,,
NA,1955,mgdpro,23288676352,,
NA,1956,mgdpro,24159098880,,
NA,1957,mgdpro,25087551488,,
NA,1958,mgdpro,25783891968,,
NA,1959,mgdpro,27273283584,,
NA,1960,mgdpro,29845868544,,
NA,1961,mgdpro,30174695424,,
NA,1962,mgdpro,34430103552,,
NA,1963,mgdpro,37873111040,,
NA,1964,mgdpro,44024107008,,
NA,1965,mgdpro,46983548928,,
NA,1966,mgdpro,48782426112,,
NA,1967,mgdpro,46809464832,,
NA,1968,mgdpro,47196319744,,
NA,1969,mgdpro,48840454144,,
NA,1970,mgdpro,49125446457,,
NA,1971,mgdpro,51700892165,,
NA,1972,mgdpro,52727879100,,
NA,1973,mgdpro,54810061446,,
NA,1974,mgdpro,58721075669,,
NA,1975,mgdpro,60050071843,,
NA,1976,mgdpro,60951919460,,
NA,1977,mgdpro,60991819939,,
NA,1978,mgdpro,62732215247,,
NA,1979,mgdpro,65102446293,,
NA,1980,mgdpro,69765423246,,
NA,1981,mgdpro,70464592050,,
NA,1982,mgdpro,70151196006,,
NA,1983,mgdpro,68867810215,,
NA,1984,mgdpro,68741476633,,
NA,1985,mgdpro,69036671603,,
NA,1986,mgdpro,72363992421,,
NA,1987,mgdpro,74977291579,,
NA,1988,mgdpro,75570727791,,
NA,1989,mgdpro,76962268773,,
NA,1990,mgdpro,78509331540,,
NA,1991,mgdpro,84892548123,,
NA,1992,mgdpro,90992398441,,
NA,1993,mgdpro,89558452307,,
NA,1994,mgdpro,91142848472,,
NA,1995,mgdpro,94683288425,,
NA,1996,mgdpro,97638743450,,
NA,1997,mgdpro,101773876152,,
NA,1998,mgdpro,105160331646,,
NA,1999,mgdpro,108704159238,,
NA,2000,mgdpro,112553260242,,
NA,2001,mgdpro,113937853297,,
NA,2002,mgdpro,119422654193,,
NA,2003,mgdpro,124484568901,,
NA,2004,mgdpro,139772081151,,
NA,2005,mgdpro,143343746581,,
NA,2006,mgdpro,153557214550,,
NA,2007,mgdpro,161837641082,,
NA,2008,mgdpro,165329160308,,
NA,2009,mgdpro,165846842741,,
NA,2010,mgdpro,175886642548,,
NA,2011,mgdpro,184948532691,,
NA,2012,mgdpro,194489504438,,
NA,2013,mgdpro,205376099425,,
NA,2014,mgdpro,217544157333,,
NA,2015,mgdpro,226125794104,,
NA,2016,mgdpro,226424313678,,
NA,2017,mgdpro,223955396216,,
NA,2018,mgdpro,226178241348,,
NA,2019,mgdpro,224581839340,,
NA,2020,mgdpro,206246341067,,
NA,2021,mgdpro,214460893819,,
NA,2022,mgdpro,224781813363,,
NA,2023,mgdpro,235236540416,,
NA,2024,mgdpro,243966066688,,
NA,1950,mnninc,17314792702,,
NA,1951,mnninc,17831775739,,
NA,1952,mnninc,18363468081,,
NA,1953,mnninc,19062825281,,
NA,1954,mnninc,20162437066,,
NA,1955,mnninc,20794951664,,
NA,1956,mnninc,21557328145,,
NA,1957,mnninc,22365067754,,
NA,1958,mnninc,22915844177,,
NA,1959,mnninc,24217299646,,
NA,1960,mnninc,26546069071,,
NA,1961,mnninc,26566586530,,
NA,1962,mnninc,30430440885,,
NA,1963,mnninc,33422353438,,
NA,1964,mnninc,39114645533,,
NA,1965,mnninc,41694894594,,
NA,1966,mnninc,43245441974,,
NA,1967,mnninc,41147920815,,
NA,1968,mnninc,41464733230,,
NA,1969,mnninc,43038687830,,
NA,1970,mnninc,42499521290,,
NA,1971,mnninc,45292770244,,
NA,1972,mnninc,46120483622,,
NA,1973,mnninc,48026652353,,
NA,1974,mnninc,51718723827,,
NA,1975,mnninc,54059850076,,
NA,1976,mnninc,54840662445,,
NA,1977,mnninc,54765903764,,
NA,1978,mnninc,55868257089,,
NA,1979,mnninc,57606941648,,
NA,1980,mnninc,62228365466,,
NA,1981,mnninc,61484419666,,
NA,1982,mnninc,59582809564,,
NA,1983,mnninc,58293347060,,
NA,1984,mnninc,58796700018,,
NA,1985,mnninc,59493275646,,
NA,1986,mnninc,61506453946,,
NA,1987,mnninc,64234406240,,
NA,1988,mnninc,64523762146,,
NA,1989,mnninc,65019091684,,
NA,1990,mnninc,70427131859,,
NA,1991,mnninc,77940070493,,
NA,1992,mnninc,80697597618,,
NA,1993,mnninc,81263082040,,
NA,1994,mnninc,84521615634,,
NA,1995,mnninc,89428232105,,
NA,1996,mnninc,90741512177,,
NA,1997,mnninc,94256500840,,
NA,1998,mnninc,97084015409,,
NA,1999,mnninc,95872416717,,
NA,2000,mnninc,98942584498,,
NA,2001,mnninc,97215409392,,
NA,2002,mnninc,107570191507,,
NA,2003,mnninc,114928824773,,
NA,2004,mnninc,125227712690,,
NA,2005,mnninc,125659245071,,
NA,2006,mnninc,137511135117,,
NA,2007,mnninc,145813824724,,
NA,2008,mnninc,146952199589,,
NA,2009,mnninc,149676909849,,
NA,2010,mnninc,156951118043,,
NA,2011,mnninc,165255619991,,
NA,2012,mnninc,169094350242,,
NA,2013,mnninc,187818748472,,
NA,2014,mnninc,198454680241,,
NA,2015,mnninc,207223793286,,
NA,2016,mnninc,202692292211,,
NA,2017,mnninc,202519670757,,
NA,2018,mnninc,199995935535,,
NA,2019,mnninc,201308439428,,
NA,2020,mnninc,192291602754,,
NA,2021,mnninc,191673387077,,
NA,2022,mnninc,196480281393,,
NA,2023,mnninc,203596324533,,
NA,2024,mnninc,214216455794,,
NA,1980,mpweal,111037800448,,
NA,1981,mpweal,114253963264,,
NA,1982,mpweal,121014951936,,
NA,1983,mpweal,113452556288,,
NA,1984,mpweal,113448165376,,
NA,1985,mpweal,111961849856,,
NA,1986,mpweal,116931551232,,
NA,1987,mpweal,126462763008,,
NA,1988,mpweal,126705238016,,
NA,1989,mpweal,129120944128,,
NA,1990,mpweal,139498930176,,
NA,1991,mpweal,162278129664,,
NA,1992,mpweal,166382469120,,
NA,1993,mpweal,175109488640,,
NA,1994,mpweal,193126383616,,
NA,1995,mpweal,203514609664,,
NA,1996,mpweal,200945041408,,
NA,1997,mpweal,212794359808,,
NA,1998,mpweal,224401637376,,
NA,1999,mpweal,230797213696,,
NA,2000,mpweal,255815532544,,
NA,2001,mpweal,264488796160,,
NA,2002,mpweal,281678610432,,
NA,2003,mpweal,314451787776,,
NA,2004,mpweal,347770716160,,
NA,2005,mpweal,374831022080,,
NA,2006,mpweal,403050201088,,
NA,2007,mpweal,424330362880,,
NA,2008,mpweal,404205076480,,
NA,2009,mpweal,448396230656,,
NA,2010,mpweal,466482626560,,
NA,2011,mpweal,474718502912,,
NA,2012,mpweal,520560869376,,
NA,2013,mpweal,556683362304,,
NA,2014,mpweal,591369142272,,
NA,2015,mpweal,626004000768,,
NA,2016,mpweal,633986809856,,
NA,2017,mpweal,667571781632,,
NA,2018,mpweal,672199016448,,
NA,2019,mpweal,687483060224,,
NA,2020,mpweal,718640513024,,
NA,2021,mpweal,744104067072,,
NA,2022,mpweal,736486948864,,
NA,2023,mpweal,775228882944,,
NA,2024,mpweal,815666954240,,
NA,1970,nomgdp,434160256,,
NA,1971,nomgdp,482793984,,
NA,1972,nomgdp,524214272,,
NA,1973,nomgdp,596873344,,
NA,1974,nomgdp,713810816,,
NA,1975,nomgdp,828677504,,
NA,1976,nomgdp,935748288,,
NA,1977,nomgdp,1040626112,,
NA,1978,nomgdp,1198938624,,
NA,1979,nomgdp,1434124544,,
NA,1980,nomgdp,1890094976,,
NA,1981,nomgdp,1979017216,,
NA,1982,nomgdp,2304743936,,
NA,1983,nomgdp,2564066048,,
NA,1984,nomgdp,2885291520,,
NA,1985,nomgdp,3591266560,,
NA,1986,nomgdp,4143910144,,
NA,1987,nomgdp,4697152000,,
NA,1988,nomgdp,5688419840,,
NA,1989,nomgdp,6666349568,,
NA,1990,nomgdp,7234784256,,
NA,1991,nomgdp,8291365888,,
NA,1992,nomgdp,9799670784,,
NA,1993,nomgdp,10644671488,,
NA,1994,nomgdp,13049320448,,
NA,1995,nomgdp,14461981696,,
NA,1996,nomgdp,17176681472,,
NA,1997,nomgdp,19177689088,,
NA,1998,nomgdp,21454497792,,
NA,1999,nomgdp,23682293760,,
NA,2000,nomgdp,27287087104,,
NA,2001,nomgdp,30717560832,,
NA,2002,nomgdp,35417042944,,
NA,2003,nomgdp,37387517952,,
NA,2004,nomgdp,42835423232,,
NA,2005,nomgdp,46389256192,,
NA,2006,nomgdp,54369128448,,
NA,2007,nomgdp,62622134272,,
NA,2008,nomgdp,70985531392,,
NA,2009,nomgdp,76153470976,,
NA,2010,nomgdp,83772719104,,
NA,2011,nomgdp,91449262080,,
NA,2012,nomgdp,106995556352,,
NA,2013,nomgdp,117548998656,,
NA,2014,nomgdp,134767042560,,
NA,2015,nomgdp,145496915968,,
NA,2016,nomgdp,157298491392,,
NA,2017,nomgdp,171015716864,,
NA,2018,nomgdp,180361641984,,
NA,2019,nomgdp,180747567104,,
NA,2020,nomgdp,173678739456,,
NA,2021,nomgdp,183367106560,,
NA,2022,nomgdp,204583911424,,
NA,2023,nomgdp,227830726656,,
NA,2024,nomgdp,243966066688,,
NA,1970,nomnni,375601728,,
NA,1971,nomnni,422953600,,
NA,1972,nomnni,458524352,,
NA,1973,nomnni,523003008,,
NA,1974,nomnni,628690560,,
NA,1975,nomnni,746013760,,
NA,1976,nomnni,841926784,,
NA,1977,nomnni,934401216,,
NA,1978,nomnni,1067754560,,
NA,1979,nomnni,1269008000,,
NA,1980,nomnni,1685899904,,
NA,1981,nomnni,1726806528,,
NA,1982,nomnni,1957530624,,
NA,1983,nomnni,2170360832,,
NA,1984,nomnni,2467878656,,
NA,1985,nomnni,3094821888,,
NA,1986,nomnni,3522155264,,
NA,1987,nomnni,4024135424,,
NA,1988,nomnni,4856883712,,
NA,1989,nomnni,5631850496,,
NA,1990,nomnni,6489994240,,
NA,1991,nomnni,7612324352,,
NA,1992,nomnni,8690945024,,
NA,1993,nomnni,9658706944,,
NA,1994,nomnni,12101329920,,
NA,1995,nomnni,13659321344,,
NA,1996,nomnni,15963315200,,
NA,1997,nomnni,17761157120,,
NA,1998,nomnni,19806791680,,
NA,1999,nomnni,20886769664,,
NA,2000,nomnni,23987353600,,
NA,2001,nomnni,26209202176,,
NA,2002,nomnni,31901970432,,
NA,2003,nomnni,34517557248,,
NA,2004,nomnni,38378065920,,
NA,2005,nomnni,40666152960,,
NA,2006,nomnni,48687783936,,
NA,2007,nomnni,56421810176,,
NA,2008,nomnni,63095222272,,
NA,2009,nomnni,68728569856,,
NA,2010,nomnni,74753949696,,
NA,2011,nomnni,81711947776,,
NA,2012,nomnni,93024780288,,
NA,2013,nomnni,107499880448,,
NA,2014,nomnni,122941251584,,
NA,2015,nomnni,133334736896,,
NA,2016,nomnni,140811698176,,
NA,2017,nomnni,154647068672,,
NA,2018,nomnni,159483052032,,
NA,2019,nomnni,162016706560,,
NA,2020,nomnni,161927544832,,
NA,2021,nomnni,163883466752,,
NA,2022,nomnni,178825445376,,
NA,2023,nomnni,197186617344,,
NA,2024,nomnni,214216458240,,
NA,1800,npopul,110460,,
NA,1801,npopul,110601,,
NA,1802,npopul,110742,,
NA,1803,npopul,110883,,
NA,1804,npopul,111024,,
NA,1805,npopul,111166,,
NA,1806,npopul,111307,,
NA,1807,npopul,111449,,
NA,1808,npopul,111591,,
NA,1809,npopul,111733,,
NA,1810,npopul,111876,,
NA,1811,npopul,112016,,
NA,1812,npopul,112157,,
NA,1813,npopul,112298,,
NA,1814,npopul,112440,,
NA,1815,npopul,112581,,
NA,1816,npopul,112723,,
NA,1817,npopul,112865,,
NA,1818,npopul,113007,,
NA,1819,npopul,113149,,
NA,1820,npopul,113291,,
NA,1821,npopul,113432,,
NA,1822,npopul,113573,,
NA,1823,npopul,113714,,
NA,1824,npopul,113855,,
NA,1825,npopul,113996,,
NA,1826,npopul,114138,,
NA,1827,npopul,114280,,
NA,1828,npopul,114422,,
NA,1829,npopul,114564,,
NA,1830,npopul,114706,,
NA,1831,npopul,114847,,
NA,1832,npopul,114988,,
NA,1833,npopul,115129,,
NA,1834,npopul,115270,,
NA,1835,npopul,115412,,
NA,1836,npopul,115553,,
NA,1837,npopul,115695,,
NA,1838,npopul,115837,,
NA,1839,npopul,115979,,
NA,1840,npopul,116121,,
NA,1841,npopul,116262,,
NA,1842,npopul,116403,,
NA,1843,npopul,116544,,
NA,1844,npopul,116686,,
NA,1845,npopul,116827,,
NA,1846,npopul,116969,,
NA,1847,npopul,117110,,
NA,1848,npopul,117252,,
NA,1849,npopul,117394,,
NA,1850,npopul,117537,,
NA,1851,npopul,118724,,
NA,1852,npopul,119923,,
NA,1853,npopul,121135,,
NA,1854,npopul,122358,,
NA,1855,npopul,123594,,
NA,1856,npopul,124843,,
NA,1857,npopul,126104,,
NA,1858,npopul,127377,,
NA,1859,npopul,128664,,
NA,1860,npopul,129964,,
NA,1861,npopul,131276,,
NA,1862,npopul,132602,,
NA,1863,npopul,133942,,
NA,1864,npopul,135295,,
NA,1865,npopul,136661,,
NA,1866,npopul,138042,,
NA,1867,npopul,139436,,
NA,1868,npopul,140845,,
NA,1869,npopul,142267,,
NA,1870,npopul,143704,,
NA,1871,npopul,145156,,
NA,1872,npopul,146622,,
NA,1873,npopul,148103,,
NA,1874,npopul,149599,,
NA,1875,npopul,151110,,
NA,1876,npopul,152637,,
NA,1877,npopul,154178,,
NA,1878,npopul,155736,,
NA,1879,npopul,157309,,
NA,1880,npopul,158898,,
NA,1881,npopul,160503,,
NA,1882,npopul,162124,,
NA,1883,npopul,163762,,
NA,1884,npopul,165416,,
NA,1885,npopul,167087,,
NA,1886,npopul,168774,,
NA,1887,npopul,170479,,
NA,1888,npopul,172201,,
NA,1889,npopul,173941,,
NA,1890,npopul,175698,,
NA,1891,npopul,177472,,
NA,1892,npopul,179265,,
NA,1893,npopul,181076,,
NA,1894,npopul,182905,,
NA,1895,npopul,184752,,
NA,1896,npopul,186619,,
NA,1897,npopul,188504,,
NA,1898,npopul,190408,,
NA,1899,npopul,192331,,
NA,1900,npopul,194274,,
NA,1901,npopul,197469,,
NA,1902,npopul,200716,,
NA,1903,npopul,204017,,
NA,1904,npopul,207373,,
NA,1905,npopul,210783,,
NA,1906,npopul,214250,,
NA,1907,npopul,217773,,
NA,1908,npopul,221355,,
NA,1909,npopul,224995,,
NA,1910,npopul,228696,,
NA,1911,npopul,232241,,
NA,1912,npopul,235842,,
NA,1913,npopul,239498,,
NA,1914,npopul,243211,,
NA,1915,npopul,246982,,
NA,1916,npopul,250811,,
NA,1917,npopul,254700,,
NA,1918,npopul,258648,,
NA,1919,npopul,262658,,
NA,1920,npopul,266731,,
NA,1921,npopul,272336,,
NA,1922,npopul,278060,,
NA,1923,npopul,283904,,
NA,1924,npopul,289871,,
NA,1925,npopul,295963,,
NA,1926,npopul,302183,,
NA,1927,npopul,308534,,
NA,1928,npopul,315018,,
NA,1929,npopul,321639,,
NA,1930,npopul,328398,,
NA,1931,npopul,335027,,
NA,1932,npopul,341789,,
NA,1933,npopul,348688,,
NA,1934,npopul,355726,,
NA,1935,npopul,362907,,
NA,1936,npopul,370232,,
NA,1937,npopul,377705,,
NA,1938,npopul,385328,,
NA,1939,npopul,396100,,
NA,1940,npopul,406872,,
NA,1941,npopul,417644,,
